image_filename,label
074589.jpg,"['Sauce, roast', 'Beef, roast']"
074590.jpg,['Mushrooms']
074591.jpg,"['Sweet potato', 'Potatoes steamed']"
074593.jpg,['Water']
074594.jpg,"['Cheese for raclette', 'Potatoes steamed', 'Butter']"
074595.jpg,['Mushroom']
074596.jpg,"['Wine, white']"
074602.jpg,"['Avocado', 'Broccoli']"
074608.jpg,"['Jam', 'Bread, sourdough']"
074609.jpg,"['Wine, red']"
074612.jpg,"['Salmon, smoked']"
074622.jpg,['Water']
074623.jpg,['Glucose drink 50g']
074625.jpg,['Biscuits']
074628.jpg,"['Bread, white', 'Butter']"
074632.jpg,"['Bread, wholemeal']"
074636.jpg,"['Coffee, with caffeine']"
074637.jpg,['Water with lemon juice']
074642.jpg,['Water']
074659.jpg,"['Espresso, with caffeine']"
074661.jpg,['Roll with pieces of chocolate']
074667.jpg,['Cookies']
074675.jpg,"['Salad, leaf / salad, green', 'Carrot, raw']"
074676.jpg,['Water']
074677.jpg,"['Quiche, with cheese, baked, with puff pastry']"
074678.jpg,"['Bread, white', 'Cheese']"
074679.jpg,['Water']
074681.jpg,['Apple']
074685.jpg,"['Smoked cooked sausage of pork and beef meat sausag', 'Zucchini']"
074686.jpg,['Water']
074688.jpg,['Egg']
074689.jpg,['Kiwi']
074691.jpg,['Rice']
074696.jpg,"['Coffee, with caffeine']"
074710.jpg,"['Soup, vegetable']"
074712.jpg,"['Latte macchiato, with caffeine']"
074716.jpg,['Water']
074719.jpg,"['Greek Yaourt, yahourt, yogourt ou yoghourt']"
074720.jpg,"['Avocado', 'Feta']"
074722.jpg,['Water']
074723.jpg,['Sweets / candies']
074730.jpg,['Water']
074733.jpg,"['Bread, grain']"
074734.jpg,"['Salmon, smoked']"
074735.jpg,['Sushi']
074738.jpg,"['Pizza, with vegetables, baked']"
074741.jpg,"['Pizza, with vegetables, baked']"
074742.jpg,"['Pizza, with vegetables, baked']"
074745.jpg,"['Cheese', 'Meat terrine, paté', 'Bread, toast']"
074746.jpg,"['Wine, white']"
074747.jpg,"['Gruyère', 'Blue mould cheese', 'Semi-hard cheese', 'Hard cheese', 'Cheese']"
074748.jpg,"['Sushi', 'Sauce, soya']"
074749.jpg,['Water']
074750.jpg,"['Sushi', 'Sauce, soya']"
074755.jpg,"['Chips, french fries', 'Mixed vegetables', 'Dips']"
074756.jpg,"['Wine, red']"
074757.jpg,['Water']
074774.jpg,['Tiramisu']
074775.jpg,['Tiramisu']
074778.jpg,['Broccoli']
074781.jpg,['Anchovies']
074783.jpg,"['Coffee, with caffeine']"
074805.jpg,['Apple']
074806.jpg,['Apple']
074808.jpg,['Cappuccino']
074812.jpg,"['Müesli', 'Milk']"
074816.jpg,['Croissant']
074817.jpg,"['Espresso, with caffeine']"
074832.jpg,['Cappuccino']
074838.jpg,['Milk chocolate']
074839.jpg,"['Syrup (diluted, ready to drink)']"
074840.jpg,['Cappuccino']
074841.jpg,"['Bread, white', 'Butter', 'Honey']"
074843.jpg,"['Coffee, with caffeine']"
074844.jpg,"['Braided white loaf', 'Butter, spread, puree almond']"
074845.jpg,"['Braided white loaf', 'Jam']"
074860.jpg,"['Coffee, with caffeine']"
074861.jpg,"['Bread, wholemeal', 'Jam']"
074862.jpg,"['Tea, verveine']"
074864.jpg,"['Wine, red']"
074866.jpg,"['Wine, red']"
074867.jpg,"[""Salad, lambs' ear""]"
074868.jpg,"['Salad, leaf / salad, green', 'Walnut']"
074869.jpg,"['Sauerkraut', 'Pork', 'Potatoes steamed']"
074870.jpg,"['Sauerkraut', 'Pork']"
074872.jpg,"['Rice', 'Mashed potatoes, prepared, with full fat milk, with butter']"
074873.jpg,"['Chocolate mousse', 'Thickened cream (> 35%)']"
074874.jpg,"[""Salad, lambs' ear""]"
074875.jpg,['Peanut']
074876.jpg,"['Potatoes steamed', 'Pork', 'Sauerkraut']"
074881.jpg,"['Potatoes steamed', 'Sauerkraut', 'Pork']"
074885.jpg,"['Salmon, smoked']"
074886.jpg,"['Rusk, wholemeal']"
074888.jpg,['Mixed nuts']
074890.jpg,['Tart']
074896.jpg,"['Espresso, with caffeine']"
074897.jpg,"['Coffee, with caffeine']"
074899.jpg,['Apple']
074902.jpg,['Croissant with chocolate filling']
074903.jpg,['Water']
074912.jpg,['Ice tea']
074914.jpg,['Focaccia']
074915.jpg,['Hummus']
074917.jpg,['Focaccia']
074918.jpg,['Focaccia']
074920.jpg,['Focaccia']
074923.jpg,['Focaccia']
074924.jpg,['Cake (oblong)']
074927.jpg,"['Braided white loaf', 'Jam']"
074930.jpg,['Chestnuts']
074941.jpg,"['Fish crunchies (battered)', 'Chips, french fries', 'Ketchup', 'Tartar sauce']"
074946.jpg,"['Wine, white']"
074947.jpg,['Water']
074948.jpg,"['Pizza, with vegetables, baked']"
074957.jpg,"['Rice', 'Mixed vegetables']"
074958.jpg,"['Bread, white']"
074960.jpg,"['Bread, pita']"
074961.jpg,['Tzatziki']
074962.jpg,"['Tzatziki', 'Mixed vegetables', 'Couscous']"
074967.jpg,['Praline']
074968.jpg,"['Tea, black']"
074989.jpg,['Croissant']
074990.jpg,['Water']
074992.jpg,['Glucose drink 50g']
074993.jpg,['Apple']
074995.jpg,['Egg']
074996.jpg,['Egg']
074997.jpg,['Gruyère']
075003.jpg,['Fruit salad']
075004.jpg,"['Bread, wholemeal']"
075005.jpg,['Egg']
075006.jpg,"['Bread, wholemeal', 'Jam']"
075007.jpg,"['Bread, wholemeal', 'Butter', 'Honey']"
075008.jpg,"['Bread, wholemeal', 'Jam', 'Butter']"
075010.jpg,['Fruit salad']
075014.jpg,"['Egg', 'Bread, wholemeal', 'Butter']"
075015.jpg,['Mandarine']
075016.jpg,['Tea']
075017.jpg,"['Tea, green']"
075029.jpg,"['Coffee, with caffeine']"
075032.jpg,"['Pasta, penne']"
075033.jpg,['Mandarine']
075037.jpg,"['Pizza, Margherita, baked', 'Mushroom']"
075040.jpg,['Mandarine']
075042.jpg,['Orange']
075043.jpg,['Beer']
075069.jpg,"['Bolognaise sauce', 'Pasta, spaghetti', 'Mixed salad (chopped without sauce)']"
075070.jpg,['Water']
075071.jpg,['Red cabbage']
075072.jpg,['Brownie']
075075.jpg,['Cucumber']
075076.jpg,['Beer']
075077.jpg,"['Wine, white']"
075078.jpg,"['Wine, red']"
075079.jpg,"['Bread, white', 'Mixed vegetables', 'Cheese']"
075080.jpg,"['Bread, white', 'Mixed vegetables', 'Cheese']"
075081.jpg,"['Rusk, wholemeal']"
075083.jpg,"['Pasta', 'Tomato sauce']"
075084.jpg,"['Pizza, with ham, baked', 'Parmesan']"
075087.jpg,"['Mashed potatoes, prepared, with full fat milk, with butter', 'Broccoli', 'Mozzarella', 'Sweet corn, canned']"
075089.jpg,"['Espresso, with caffeine']"
075090.jpg,['Water']
075092.jpg,"['Wine, red']"
075115.jpg,"['Bread, white', 'Salami']"
075116.jpg,"['Wine, red']"
075117.jpg,"['Bread, white']"
075119.jpg,['Tea']
075126.jpg,"['Juice, orange', 'Banana', 'Bread, wholemeal', 'Butter', 'Jam']"
075127.jpg,"['Braided white loaf', 'Banana']"
075130.jpg,"['Espresso, with caffeine']"
075132.jpg,['Croissant']
075133.jpg,['Banana']
075134.jpg,['Cappuccino']
075136.jpg,['Apple']
075140.jpg,['Water']
075142.jpg,"['Coffee, with caffeine']"
075145.jpg,"['Mixed vegetables', 'Egg', 'Red cabbage']"
075146.jpg,['Avocado']
075147.jpg,"['Rice noodles/vermicelli', 'Mixed vegetables', 'Chicken']"
075155.jpg,"['Tea, verveine', 'Herbal tea']"
075156.jpg,"['Pasta, wholemeal', 'Soup, pumpkin', 'Broccoli']"
075159.jpg,"['Soup of lentils, Dahl (Dhal)']"
075160.jpg,"['Bread, wholemeal']"
075175.jpg,"['Salad, leaf / salad, green']"
075176.jpg,['Apple']
075181.jpg,"['Bread, wholemeal', 'Butter', 'Salami']"
075182.jpg,"['Wine, red']"
075187.jpg,"['Broccoli', 'Rice noodles/vermicelli']"
075190.jpg,"['Mixed salad (chopped without sauce)', 'Brussel sprouts', 'Oil & vinegar salad dressing']"
075194.jpg,['Milk']
075195.jpg,"['Avocado', 'Bread, wholemeal']"
075197.jpg,"['Pizza, with ham, baked']"
075198.jpg,"['Wine, red']"
075211.jpg,"['Bread, white']"
075212.jpg,"['Banana', 'Cream cheese', 'Juice, orange']"
075213.jpg,"['Bread, white']"
075214.jpg,['Water']
075221.jpg,"['Bread, whole wheat', 'Honey']"
075223.jpg,"['Egg', 'Bread, wholemeal', 'Butter']"
075233.jpg,"['Tea, black']"
075239.jpg,"['Pasta, wholemeal', 'Romanesco', 'Carrot, raw', 'Beef, filet']"
075246.jpg,['Leek']
075248.jpg,"['Bread, 5-grain']"
075249.jpg,['Gluten-free bread']
075251.jpg,['Mandarine']
075254.jpg,"['Espresso, with caffeine']"
075256.jpg,['Apple']
075257.jpg,"['Tea, verveine', 'Herbal tea']"
075258.jpg,"['Espresso, with caffeine']"
075259.jpg,['Croissant with chocolate filling']
075260.jpg,['Ham croissant']
075273.jpg,['Artichoke']
075275.jpg,"['Mashed potatoes, prepared, with full fat milk, with butter', 'Lentils', 'Artichoke']"
075276.jpg,"['Salad, leaf / salad, green', 'Red cabbage', 'Chicken', 'Carrot, raw']"
075285.jpg,"['Salad, leaf / salad, green']"
075290.jpg,['Cucumber']
075292.jpg,['Water']
075293.jpg,"['Bell pepper, red, raw ']"
075295.jpg,['Mandarine']
075296.jpg,"['Wine, red']"
075297.jpg,"['Sauce, cream', 'Pasta, linguini, parpadelle, Tagliatelle']"
075300.jpg,['Tiramisu']
075305.jpg,"['Bread, white']"
075306.jpg,['Butter']
075311.jpg,"['Coffee, with caffeine']"
075313.jpg,"['Bread, wholemeal', 'Butter']"
075314.jpg,['Egg']
075332.jpg,"['Juice, orange', 'Banana']"
075333.jpg,"['Coffee, with caffeine']"
075335.jpg,"['Egg', 'Butter', 'Jam']"
075345.jpg,['Croissant with chocolate filling']
075346.jpg,"['Juice, orange']"
075350.jpg,"['Cucumber', 'Carrot, raw', 'Bell pepper, red, raw ']"
075354.jpg,"['Leaf spinach', 'Rice', 'Fish fingers (breaded)', 'Mayonnaise']"
075356.jpg,"['Hamburger (Bread, meat, ketchup)']"
075358.jpg,"['Coffee, with caffeine']"
075361.jpg,"['Cucumber', 'Celeriac', 'Carrot, raw', 'Corn', 'Vegetable mix, peas and carrots', 'Green bean, steamed, without addition of salt']"
075362.jpg,"['Bread, white']"
075363.jpg,"['Zucchini', 'Soup of lentils, Dahl (Dhal)']"
075373.jpg,['Roll with pieces of chocolate']
075374.jpg,"['Dried meat', 'Cream cheese']"
075381.jpg,"['Cake, salted']"
075384.jpg,"['Tofu', 'Bell pepper, red, raw ', 'Mushrooms', 'Onion']"
075386.jpg,"['Onion', 'Bell pepper, red, raw ', 'Tofu', 'Sauce (savoury)']"
075389.jpg,['Mixed salad (chopped without sauce)']
075390.jpg,"['Wine, red']"
075391.jpg,"['Pizza, with ham, baked']"
075393.jpg,"['Bolognaise sauce', 'Pasta, tortelloni, stuffing']"
075402.jpg,"['Fish', 'Mixed vegetables', 'Lemon']"
075418.jpg,"['Bread, white']"
075419.jpg,['Butter']
075420.jpg,"['Bread, white', 'Dark chocolate']"
075434.jpg,"['Gluten-free bread', 'Jam']"
075435.jpg,"['Juice, orange']"
075439.jpg,"['Jam', 'Honey', 'Bread, wholemeal']"
075461.jpg,"['Red cabbage', 'Caprese salad (Tomato Mozzarella)', 'Carrot, raw', 'Salad, rocket']"
075462.jpg,['Water']
075463.jpg,"['Romanesco', 'Rice', 'Fish', 'Sauce (savoury)', 'Mixed vegetables']"
075464.jpg,"['Beetroot, steamed, without addition of salt', 'Savoy cabbage, steamed, without addition of salt', 'Cauliflower', 'Coleslaw (chopped without sauce)', 'Mixed vegetables', 'Beans, kidney', 'Mushroom', 'Sweet corn, canned']"
075466.jpg,"['Bread, toast', 'Vegetable mix, peas and carrots', 'Sauce, roast']"
075468.jpg,"['Chicken', 'Sauce, mushroom', 'Mixed salad (chopped without sauce)', 'Carrot, raw']"
075472.jpg,['Tiramisu']
075473.jpg,"['Coffee, with caffeine']"
075474.jpg,"['Bolognaise sauce', 'Quiche, with cheese, baked, with puff pastry']"
075481.jpg,['Cappuccino']
075483.jpg,['Apple']
075487.jpg,['Banana']
075489.jpg,['Apple']
075495.jpg,['Mixed nuts']
075497.jpg,['Shrimp / prawn (large)']
075498.jpg,['Savoury puff pastry']
075504.jpg,['Water']
075506.jpg,['Savoury puff pastry']
075508.jpg,"['Chicken curry (cream/coconut milk. curry spices/paste))', 'Rice noodles/vermicelli']"
075509.jpg,"['Pasta, penne', 'Sauce, cream']"
075511.jpg,"[""Salad, lambs' ear""]"
075512.jpg,"['Sauce, cream', 'Pasta, penne']"
075513.jpg,['Apple']
075514.jpg,"['Chicken, leg', 'Carrot, raw', 'Grits, polenta, maize flour', 'Witloof chicory', 'Sunflower seeds', 'Kolhrabi']"
075515.jpg,['Milk chocolate']
075518.jpg,"['Tea, black']"
075520.jpg,"['Witloof chicory', 'Sunflower seeds']"
075567.jpg,"['Banana', 'Coffee, with caffeine']"
075571.jpg,"['Coffee, with caffeine']"
075572.jpg,['Tea']
075577.jpg,"['Jam', 'Bread, wholemeal']"
075585.jpg,['Croissant']
075594.jpg,['Croissant']
075595.jpg,"['Fruit salad', 'Juice, orange', 'Müesli', 'Tea', 'Milk']"
075597.jpg,"['Butter', 'Bread, fruit', 'Egg', 'Tea']"
075599.jpg,"['Coffee, with caffeine']"
075600.jpg,"['Risotto, without cheese, cooked', 'Carrot, raw', 'Kolhrabi']"
075607.jpg,"['Mixed vegetables', 'Couscous', 'Sauce (savoury)']"
075609.jpg,['Water']
075612.jpg,"['Soup, vegetable']"
075614.jpg,"['Carrot, raw', 'Zucchini', 'Chickpeas', 'Tomato, raw ', 'Corn', 'Red cabbage', 'Leek']"
075615.jpg,"['Broccoli', 'Fish', 'Risotto, without cheese, cooked', 'Sauce (savoury)']"
075621.jpg,"['Bread, toast']"
075629.jpg,"['Espresso, with caffeine']"
075630.jpg,"['Banana', 'Fig, dried']"
075631.jpg,"['Coffee, with caffeine']"
075636.jpg,"['Cake, chocolate', 'Bread, white', 'Coffee, with caffeine']"
075637.jpg,['Apple']
075640.jpg,"['Müesli', 'Oat milk']"
075643.jpg,['Savoury puff pastry']
075645.jpg,['Savoury puff pastry']
075646.jpg,['Mandarine']
075655.jpg,"['Juice, orange']"
075658.jpg,"['Wine, red', 'Water', 'Salad, leaf / salad, green', 'Rice', 'Carrot, raw', 'Broccoli', 'Chicken, breast', 'Peas']"
075662.jpg,['Apple']
075663.jpg,"['Butter', 'Cheese for raclette', 'Potatoes steamed']"
075664.jpg,"['Wine, white', 'Water']"
075666.jpg,"['Focaccia', 'Zucchini']"
075669.jpg,"['Croissant', 'Dried meat']"
075670.jpg,"['Soup of lentils, Dahl (Dhal)', 'Avocado', 'Zucchini']"
075672.jpg,['Dairy ice cream']
075674.jpg,['Cashew nut']
075675.jpg,"['Croissant', 'Chocolate']"
075677.jpg,"['Bread, white']"
075679.jpg,['Biscuits']
075687.jpg,"['Mixed salad (chopped without sauce)', 'Cucumber']"
075689.jpg,"['Onion', 'Peas', 'Shrimp / prawn (small)', 'Sauce (savoury)']"
075690.jpg,['Beer']
075691.jpg,"['Tzatziki', 'Beef, minced (only meat)', 'Feta', 'Tomato, raw ', 'Savoury puff pastry stick', 'Black olives', 'Green olives', 'Cucumber', 'Bell pepper, red, raw ']"
075692.jpg,"['Green olives', 'Black olives', 'Tomato, raw ', 'Tzatziki', 'Feta', 'Beef, minced (only meat)']"
075693.jpg,"['Wine, white']"
075695.jpg,['Water']
075707.jpg,"['Butter', 'Bread, wholemeal', 'Egg']"
075710.jpg,"['Jam', 'Bread, wholemeal']"
075711.jpg,"['Coffee, with caffeine', 'Biscuits', 'Yaourt, yahourt, yogourt ou yoghourt, natural']"
075713.jpg,['Egg']
075714.jpg,"['Juice, orange']"
075715.jpg,['Glucose drink 50g']
075716.jpg,"['Bread, wholemeal', 'Honey', 'Butter']"
075717.jpg,['Kiwi']
075718.jpg,['Water']
075719.jpg,['Water']
075723.jpg,['Mango']
075729.jpg,"['Fruit salad', 'Egg', 'Birchermüesli, prepared, no sugar added', 'Juice, orange', 'Tea', 'Bread, wholemeal']"
075731.jpg,"['Bread, white', 'Cheese', 'Bread, rye', 'Butter']"
075732.jpg,"['Jam', 'Braided white loaf']"
075735.jpg,['Milk']
075740.jpg,['Tea']
075741.jpg,"['Coffee, with caffeine', 'Gluten-free bread', 'Juice, orange']"
075742.jpg,['Egg']
075744.jpg,"['Jam', 'Coffee, with caffeine', 'Croissant']"
075753.jpg,['Pistachio']
075758.jpg,['Water']
075759.jpg,['Orange']
075760.jpg,['Croque monsieur']
075761.jpg,"['Frying sausage', 'Fennel', 'Wine, red']"
075762.jpg,['Water']
075764.jpg,['Croque monsieur']
075767.jpg,['Salmon']
075768.jpg,"['Bacon, cooking']"
075769.jpg,"['Pasta, spaghetti', 'Salmon, smoked']"
075770.jpg,"['Carrot, raw', 'Cucumber']"
075772.jpg,['Water']
075773.jpg,"['Bell pepper, red, raw ', 'Fennel', ""Salad, lambs' ear""]"
075774.jpg,"['Coffee, with caffeine']"
075775.jpg,"['Tea, peppermint']"
075776.jpg,['Cookies']
075777.jpg,"['Pasta, penne', 'Beans, white']"
075780.jpg,"['Coffee, with caffeine']"
075782.jpg,"['Wine, white']"
075788.jpg,['Apple']
075789.jpg,"['Cauliflower', 'Sauce, soya']"
075791.jpg,"['Cappuccino', 'Water']"
075794.jpg,"['Bread, white']"
075795.jpg,['Water']
075796.jpg,['Apple crumble']
075797.jpg,['Savoury puff pastry']
075799.jpg,"['Coffee, with caffeine']"
075801.jpg,['Savoury puff pastry']
075804.jpg,"['Wine, white']"
075806.jpg,['Water']
075809.jpg,['Paprika chips']
075810.jpg,"['Water', 'Mixed salad (chopped without sauce)', 'Quiche, with spinach, baked, with cake dough', 'Wine, red', 'Tomato, raw ']"
075811.jpg,"['Mixed salad (chopped without sauce)', 'Quiche, with cheese, baked, with puff pastry', 'Tomato, raw ', 'Carrot, raw']"
075814.jpg,"['Coffee, with caffeine']"
075815.jpg,['Tea']
075816.jpg,"['Curry, vegetarian', 'Rice']"
075817.jpg,['Water']
075818.jpg,"['Wine, white']"
075819.jpg,"['Quiche, with spinach, baked, with cake dough']"
075824.jpg,"['Ham, cooked', 'Crêpe, plain', 'Cheese', 'Salad, leaf / salad, green']"
075825.jpg,['Cheese']
075832.jpg,"['Tomato, raw ']"
075837.jpg,"['Crêpe, plain']"
075838.jpg,['Beef']
075839.jpg,"['Curry, vegetarian', 'Beef']"
075841.jpg,['Waffle']
075843.jpg,['Salami']
075844.jpg,"['Curry, vegetarian', 'Rice']"
075845.jpg,"['Balsamic salad dressing', 'Salad, leaf / salad, green']"
075846.jpg,"['Wine, red']"
075847.jpg,"['Jam', 'Cake, chocolate']"
075851.jpg,"['Lemon Cake', 'Cake, chocolate', 'Jam']"
075861.jpg,['Water']
075862.jpg,"['Butter', 'Braided white loaf', 'Lemon Cake']"
075865.jpg,"['White coffee, with caffeine']"
075867.jpg,['Glucose drink 50g']
075873.jpg,"['Coffee, with caffeine']"
075874.jpg,['Egg']
075875.jpg,['Braided white loaf']
075876.jpg,"['Braided white loaf', 'Butter', 'Honey']"
075878.jpg,"['Juice, orange']"
075881.jpg,['Cappuccino']
075882.jpg,['Water']
075883.jpg,['Crunch Müesli']
075884.jpg,"['Bread, white']"
075886.jpg,"['Bread, wholemeal']"
075887.jpg,"['Bread, wholemeal', 'Butter', 'Egg', 'Ham, raw', 'Cheese']"
075888.jpg,"['Coffee, with caffeine']"
075890.jpg,['Tea']
075892.jpg,"['Crêpe, plain']"
075893.jpg,"['Coffee, with caffeine']"
075896.jpg,"['Birchermüesli, prepared, no sugar added', 'Tea', 'Egg']"
075897.jpg,"['Salmon, smoked', 'Croissant', 'Bagel (without filling)']"
075900.jpg,"['Egg', 'Bread, wholemeal']"
075901.jpg,"['Cheese', 'Tea', 'Bread, wholemeal', 'Jam', 'Butter']"
075902.jpg,"['Bread, grain', 'Egg', 'Bacon, frying']"
075903.jpg,['Braided white loaf']
075904.jpg,"['Coffee, with caffeine']"
075905.jpg,['Apple']
075906.jpg,"['Wine, white']"
075908.jpg,"['White coffee, with caffeine']"
075909.jpg,"['Soup, vegetable']"
075910.jpg,"['Water', 'Coffee, with caffeine', 'Croissant, wholegrain', 'Jam']"
075911.jpg,"['Banana', 'Coffee, with caffeine']"
075913.jpg,"['Bread, white', 'Salad, leaf / salad, green', 'Salmon, smoked', 'Egg', 'Bacon, frying']"
075921.jpg,['Fruit salad']
075926.jpg,['Tea']
075927.jpg,"['Tête de Moine', 'Bacon, cooking', 'Salami', 'Cake, salted', 'Salad, leaf / salad, green', 'Wine, red']"
075930.jpg,"['Curry, vegetarian', 'Tofu', 'Rice']"
075931.jpg,['Water']
075937.jpg,"['Potatoes au gratin, dauphinois, prepared', 'Sauce, cream', 'Swiss chard']"
075939.jpg,"['Fennel', 'Red radish', 'Pomegranate']"
075940.jpg,['Water']
075942.jpg,"['Lamb', 'Leaf spinach', 'Sauce, curry', 'Rice, whole-grain']"
075945.jpg,['Water']
075947.jpg,"['Tart', 'Dairy ice cream', 'Jam']"
075950.jpg,['Water']
075954.jpg,['Apple']
075956.jpg,"['White coffee, with caffeine']"
075957.jpg,['Grapes']
075961.jpg,['Herbal tea']
075964.jpg,['Avocado']
075968.jpg,['Cream cheese']
075978.jpg,['Herbal tea']
075981.jpg,['Water']
075985.jpg,['Beer']
075986.jpg,"['Chicken, leg', 'Potatoes au gratin, dauphinois, prepared', ""Salad, lambs' ear"", 'Beer', 'Water', 'Tomato, raw ']"
075988.jpg,"['Wine, white']"
075989.jpg,['Water']
075991.jpg,['Cheese']
075993.jpg,"['Salad, rocket', 'Parmesan', 'Artichoke', 'Bread, wholemeal']"
075996.jpg,['Egg']
075997.jpg,"['Crêpe, plain', 'Dairy ice cream']"
075999.jpg,"['Crêpe, plain', 'Dairy ice cream']"
076000.jpg,['Orange']
076004.jpg,"['Soup, pumpkin']"
076005.jpg,"['Perch fillets (lake)', 'Rice', 'Fennel', 'Carrot, raw']"
076006.jpg,['Mungbean sprouts']
076007.jpg,['Mixed salad (chopped without sauce)']
076017.jpg,"['Cauliflower', 'Eggplant', 'Tomato sauce']"
076018.jpg,"['Shrimp / prawn (large)', 'Rice, Basmati']"
076020.jpg,['Cheese']
076022.jpg,"['Pasta, penne', 'Tomato sauce']"
076026.jpg,"['Carrot, raw']"
076028.jpg,['Bolognaise sauce']
076031.jpg,['Tea']
076032.jpg,"['Salad, leaf / salad, green', 'Balsamic salad dressing', 'Sunflower seeds']"
076033.jpg,['Mixed vegetables']
076034.jpg,['Herbal tea']
076036.jpg,"['Tart', 'Jam', 'Curd']"
076040.jpg,"['Apple', 'Fig, dried']"
076044.jpg,"['Bread, white']"
076047.jpg,['Croissant']
076050.jpg,"['Juice, orange', 'Flakes, oat', 'Banana']"
076051.jpg,"['Juice, orange']"
076052.jpg,['Water']
076055.jpg,"['White coffee, with caffeine']"
076056.jpg,"['Müesli', 'Yaourt, yahourt, yogourt ou yoghourt, natural']"
076058.jpg,['Apple']
076060.jpg,['Cappuccino']
076064.jpg,"['Braided white loaf', 'Honey']"
076065.jpg,['Water']
076080.jpg,"['Bread, white', 'Peanut butter']"
076082.jpg,['Milk']
076083.jpg,"['Bread, rye', 'Butter']"
076086.jpg,['Egg']
076097.jpg,['Braided white loaf']
076099.jpg,"['Tea', 'Müesli', 'Fruit salad']"
076106.jpg,"['Tea', 'Egg', 'Bread, white', 'Bread, wholemeal', 'Butter']"
076108.jpg,"['Coffee, with caffeine']"
076117.jpg,"['Pasta, penne', 'Bolognaise sauce']"
076125.jpg,"['Quiche, with spinach, baked, with cake dough']"
076128.jpg,"['Curry, vegetarian', 'Rice']"
076134.jpg,['Rosti']
076135.jpg,['Apple pie']
076136.jpg,"['Quiche, with cheese, baked, with puff pastry']"
076137.jpg,['Mixed vegetables']
076138.jpg,['Water']
076143.jpg,['Tea']
076145.jpg,['Orange']
076151.jpg,['Apple']
076152.jpg,"['Chocolate', 'Apple', 'Bread, white']"
076157.jpg,['Cappuccino']
076163.jpg,['Apple']
076165.jpg,['Apple']
076166.jpg,"['Beetroot, steamed, without addition of salt', 'Quinoa', 'Egg', 'Peas']"
076169.jpg,"['Rice', 'Chicken, breast', 'Mayonnaise', 'Carrot, raw']"
076171.jpg,"['Rice', 'French beans', 'Carrot, raw']"
076172.jpg,['Water']
076173.jpg,"['Rice', 'French beans', 'Carrot, raw']"
